"","crace.WBH","cage.cat","cedu.cat","cfemale","cstate",".freq","cfreq.state","cpercent.state","cregion"
"2555",1,3,3,1,"MT",1914,33493,0.0571462698280811,"west"
"2556",1,4,3,1,"MT",798,33493,0.0238258745521307,"west"
"2557",1,1,4,1,"MT",395,33493,0.0117935091257095,"west"
"2558",1,2,4,1,"MT",1285,33493,0.038366224616766,"west"
"2559",1,3,4,1,"MT",1402,33493,0.0418594926595688,"west"
"2560",1,4,4,1,"MT",373,33493,0.0111366556957364,"west"
"2561",2,1,1,1,"MT",2,33493,5.97139696765225e-05,"west"
"2562",2,2,1,1,"MT",2,33493,5.97139696765225e-05,"west"
"2563",2,3,1,1,"MT",0,33493,0,"west"
"2564",2,4,1,1,"MT",1,33493,2.98569848382613e-05,"west"
"2565",2,1,2,1,"MT",3,33493,8.95709526957944e-05,"west"
"2566",2,2,2,1,"MT",2,33493,5.97139696765225e-05,"west"
"2567",2,3,2,1,"MT",1,33493,2.98569848382613e-05,"west"
"2568",2,4,2,1,"MT",2,33493,5.97139696765225e-05,"west"
"2569",2,1,3,1,"MT",5,33493,0.000149284926010296,"west"
"2570",2,2,3,1,"MT",4,33493,0.000119427939353045,"west"
"2571",2,3,3,1,"MT",2,33493,5.97139696765225e-05,"west"
"2572",2,4,3,1,"MT",0,33493,0,"west"
"2573",2,1,4,1,"MT",2,33493,5.97139696765225e-05,"west"
"2574",2,2,4,1,"MT",4,33493,0.000119427939353045,"west"
"2575",2,3,4,1,"MT",2,33493,5.97139696765225e-05,"west"
"2576",2,4,4,1,"MT",1,33493,2.98569848382613e-05,"west"
"2577",3,1,1,1,"MT",18,33493,0.000537425745278597,"west"
"2578",3,2,1,1,"MT",12,33493,0.000358283810783178,"west"
"2579",3,3,1,1,"MT",9,33493,0.000268712872639298,"west"
"2580",3,4,1,1,"MT",7,33493,0.000208998899324797,"west"
"2581",3,1,2,1,"MT",20,33493,0.000597139704041183,"west"
"2582",3,2,2,1,"MT",28,33493,0.000835995597299188,"west"
"2583",3,3,2,1,"MT",26,33493,0.000776281638536602,"west"
"2584",3,4,2,1,"MT",3,33493,8.95709526957944e-05,"west"
"2585",3,1,3,1,"MT",19,33493,0.00056728272465989,"west"
"2586",3,2,3,1,"MT",42,33493,0.00125399336684495,"west"
"2587",3,3,3,1,"MT",24,33493,0.000716567621566355,"west"
"2588",3,4,3,1,"MT",1,33493,2.98569848382613e-05,"west"
"2589",3,1,4,1,"MT",4,33493,0.000119427939353045,"west"
"2590",3,2,4,1,"MT",14,33493,0.000417997798649594,"west"
"2591",3,3,4,1,"MT",10,33493,0.000298569852020591,"west"
"2592",3,4,4,1,"MT",2,33493,5.97139696765225e-05,"west"
"2593",1,1,1,0,"NC",4139,290419,0.0142518226057291,"south"
"2594",1,2,1,0,"NC",4868,290419,0.016761988401413,"south"
"2595",1,3,1,0,"NC",6528,290419,0.0224778689444065,"south"
"2596",1,4,1,0,"NC",6422,290419,0.0221128780394793,"south"
"2597",1,1,2,0,"NC",7141,290419,0.0245886109769344,"south"
"2598",1,2,2,0,"NC",9813,290419,0.0337891131639481,"south"
"2599",1,3,2,0,"NC",9628,290419,0.033152099698782,"south"
"2600",1,4,2,0,"NC",4425,290419,0.0152366068214178,"south"
"2601",1,1,3,0,"NC",7732,290419,0.0266236029565334,"south"
"2602",1,2,3,0,"NC",9723,290419,0.0334792137145996,"south"
"2603",1,3,3,0,"NC",9654,290419,0.0332416258752346,"south"
"2604",1,4,3,0,"NC",3033,290419,0.0104435319080949,"south"
"2605",1,1,4,0,"NC",3354,290419,0.011548831127584,"south"
"2606",1,2,4,0,"NC",8837,290419,0.0304284505546093,"south"
"2607",1,3,4,0,"NC",9338,290419,0.0321535430848598,"south"
"2608",1,4,4,0,"NC",3721,290419,0.0128125222399831,"south"
"2609",2,1,1,0,"NC",2025,290419,0.00697268452495337,"south"
"2610",2,2,1,0,"NC",2054,290419,0.00707254000008106,"south"
"2611",2,3,1,0,"NC",2660,290419,0.00915918033570051,"south"
"2612",2,4,1,0,"NC",2131,290419,0.00733767403289676,"south"
"2613",2,1,2,0,"NC",2556,290419,0.00880107749253511,"south"
"2614",2,2,2,0,"NC",3538,290419,0.012182398699224,"south"
"2615",2,3,2,0,"NC",2536,290419,0.00873221084475517,"south"
"2616",2,4,2,0,"NC",496,290419,0.00170787726528943,"south"
"2617",2,1,3,0,"NC",1790,290419,0.00616350863128901,"south"
"2618",2,2,3,0,"NC",2295,290419,0.00790237542241812,"south"
"2619",2,3,3,0,"NC",1743,290419,0.00600167363882065,"south"
"2620",2,4,3,0,"NC",274,290419,0.000943464459851384,"south"
"2621",2,1,4,0,"NC",475,290419,0.0016355678671971,"south"
"2622",2,2,4,0,"NC",896,290419,0.0030851976480335,"south"
"2623",2,3,4,0,"NC",760,290419,0.00261690863408148,"south"
"2624",2,4,4,0,"NC",199,290419,0.00068521685898304,"south"
"2625",3,1,1,0,"NC",358,290419,0.00123270170297474,"south"
"2626",3,2,1,0,"NC",284,290419,0.000977897434495389,"south"
"2627",3,3,1,0,"NC",139,290419,0.000478618836496025,"south"
"2628",3,4,1,0,"NC",52,290419,0.000179051639861427,"south"
"2629",3,1,2,0,"NC",369,290419,0.00127057801000774,"south"
"2630",3,2,2,0,"NC",144,290419,0.000495835323818028,"south"
"2631",3,3,2,0,"NC",74,290419,0.000254804268479347,"south"
"2632",3,4,2,0,"NC",15,290419,5.16495128977112e-05,"south"
"2633",3,1,3,0,"NC",261,290419,0.000898701546248049,"south"
"2634",3,2,3,0,"NC",213,290419,0.000733423104975373,"south"
"2635",3,3,3,0,"NC",96,290419,0.000330556882545352,"south"
"2636",3,4,3,0,"NC",14,290419,4.82062132505234e-05,"south"
"2637",3,1,4,0,"NC",58,290419,0.000199711445020512,"south"
"2638",3,2,4,0,"NC",141,290419,0.000485505413962528,"south"
"2639",3,3,4,0,"NC",57,290419,0.00019626815628726,"south"
"2640",3,4,4,0,"NC",15,290419,5.16495128977112e-05,"south"
"2641",1,1,1,1,"NC",3101,290419,0.010677675716579,"south"
"2642",1,2,1,1,"NC",3473,290419,0.011958584189415,"south"
"2643",1,3,1,1,"NC",5799,290419,0.0199677012860775,"south"
"2644",1,4,1,1,"NC",9574,290419,0.0329661630094051,"south"
"2645",1,1,2,1,"NC",5141,290419,0.0177020095288754,"south"
"2646",1,2,2,1,"NC",9028,290419,0.0310861207544804,"south"
"2647",1,3,2,1,"NC",12370,290419,0.0425936318933964,"south"
"2648",1,4,2,1,"NC",8110,290419,0.0279251709580421,"south"
"2649",1,1,3,1,"NC",8856,290419,0.0304938722401857,"south"
"2650",1,2,3,1,"NC",11608,290419,0.0399698354303837,"south"
"2651",1,3,3,1,"NC",10904,290419,0.0375457517802715,"south"
"2652",1,4,3,1,"NC",4752,290419,0.0163625665009022,"south"
"2653",1,1,4,1,"NC",4407,290419,0.0151746273040771,"south"
"2654",1,2,4,1,"NC",9580,290419,0.0329868234694004,"south"
"2655",1,3,4,1,"NC",8242,290419,0.0283796861767769,"south"
"2656",1,4,4,1,"NC",3168,290419,0.0109083773568273,"south"
"2657",2,1,1,1,"NC",1638,290419,0.00564012676477432,"south"
"2658",2,2,1,1,"NC",1819,290419,0.0062633641064167,"south"
"2659",2,3,1,1,"NC",2871,290419,0.00988571718335152,"south"
"2660",2,4,1,1,"NC",3558,290419,0.0122512644156814,"south"
"2661",2,1,2,1,"NC",2525,290419,0.00869433488696814,"south"
"2662",2,2,2,1,"NC",3525,290419,0.0121376356109977,"south"
"2663",2,3,2,1,"NC",3181,290419,0.0109531404450536,"south"
"2664",2,4,2,1,"NC",964,290419,0.00331934215500951,"south"
"2665",2,1,3,1,"NC",2887,290419,0.0099408095702529,"south"
"2666",2,2,3,1,"NC",3624,290419,0.0124785220250487,"south"
"2667",2,3,3,1,"NC",2350,290419,0.00809175707399845,"south"
"2668",2,4,3,1,"NC",461,290419,0.00158736167941242,"south"
"2669",2,1,4,1,"NC",848,290419,0.0029199190903455,"south"
"2670",2,2,4,1,"NC",1530,290419,0.00526825012639165,"south"
"2671",2,3,4,1,"NC",1219,290419,0.00419738376513124,"south"
"2672",2,4,4,1,"NC",424,290419,0.00145995954517275,"south"
"2673",3,1,1,1,"NC",227,290419,0.000781629292760044,"south"
"2674",3,2,1,1,"NC",163,290419,0.000561258057132363,"south"
"2675",3,3,1,1,"NC",87,290419,0.000299567182082683,"south"
"2676",3,4,1,1,"NC",57,290419,0.00019626815628726,"south"
"2677",3,1,2,1,"NC",188,290419,0.000647340551950037,"south"
"2678",3,2,2,1,"NC",145,290419,0.000499278656207025,"south"
"2679",3,3,2,1,"NC",91,290419,0.000313340366119519,"south"
"2680",3,4,2,1,"NC",23,290419,7.91959173511714e-05,"south"
"2681",3,1,3,1,"NC",214,290419,0.000736866379156709,"south"
"2682",3,2,3,1,"NC",219,290419,0.000754082866478711,"south"
"2683",3,3,3,1,"NC",98,290419,0.000337443489115685,"south"
"2684",3,4,3,1,"NC",17,290419,5.85361158300657e-05,"south"
"2685",3,1,4,1,"NC",66,290419,0.000227257856749929,"south"
"2686",3,2,4,1,"NC",145,290419,0.000499278656207025,"south"
"2687",3,3,4,1,"NC",60,290419,0.000206598051590845,"south"
"2688",3,4,4,1,"NC",8,290419,2.75464062724495e-05,"south"
"2689",1,1,1,0,"ND",347,24023,0.0144444908946753,"midwest"
"2690",1,2,1,0,"ND",277,24023,0.0115306163206697,"midwest"
"2691",1,3,1,0,"ND",522,24023,0.021729176864028,"midwest"
"2692",1,4,1,0,"ND",1146,24023,0.0477042831480503,"midwest"
"2693",1,1,2,0,"ND",657,24023,0.0273487903177738,"midwest"
"2694",1,2,2,0,"ND",1093,24023,0.0454980656504631,"midwest"
"2695",1,3,2,0,"ND",1169,24023,0.0486616976559162,"midwest"
"2696",1,4,2,0,"ND",639,24023,0.0265995096415281,"midwest"
"2697",1,1,3,0,"ND",1146,24023,0.0477042831480503,"midwest"
"2698",1,2,3,0,"ND",1338,24023,0.0556966252624989,"midwest"
"2699",1,3,3,0,"ND",1201,24023,0.0499937571585178,"midwest"
"2700",1,4,3,0,"ND",354,24023,0.0147358784452081,"midwest"
"2701",1,1,4,0,"ND",233,24023,0.00969903822988272,"midwest"
"2702",1,2,4,0,"ND",631,24023,0.0262664947658777,"midwest"
"2703",1,3,4,0,"ND",851,24023,0.0354243852198124,"midwest"
"2704",1,4,4,0,"ND",178,24023,0.00740956561639905,"midwest"
"2705",2,1,1,0,"ND",2,24023,8.32535515655763e-05,"midwest"
"2706",2,2,1,0,"ND",1,24023,4.16267757827882e-05,"midwest"
"2707",2,3,1,0,"ND",1,24023,4.16267757827882e-05,"midwest"
"2708",2,4,1,0,"ND",0,24023,0,"midwest"
"2709",2,1,2,0,"ND",6,24023,0.000249760632868856,"midwest"
"2710",2,2,2,0,"ND",0,24023,0,"midwest"
"2711",2,3,2,0,"ND",2,24023,8.32535515655763e-05,"midwest"
"2712",2,4,2,0,"ND",0,24023,0,"midwest"
"2713",2,1,3,0,"ND",13,24023,0.000541148066986352,"midwest"
"2714",2,2,3,0,"ND",15,24023,0.000624401611275971,"midwest"
"2715",2,3,3,0,"ND",3,24023,0.000124880316434428,"midwest"
"2716",2,4,3,0,"ND",1,24023,4.16267757827882e-05,"midwest"
"2717",2,1,4,0,"ND",3,24023,0.000124880316434428,"midwest"
"2718",2,2,4,0,"ND",3,24023,0.000124880316434428,"midwest"
"2719",2,3,4,0,"ND",2,24023,8.32535515655763e-05,"midwest"
"2720",2,4,4,0,"ND",1,24023,4.16267757827882e-05,"midwest"
"2721",3,1,1,0,"ND",15,24023,0.000624401611275971,"midwest"
"2722",3,2,1,0,"ND",10,24023,0.000416267750551924,"midwest"
"2723",3,3,1,0,"ND",3,24023,0.000124880316434428,"midwest"
"2724",3,4,1,0,"ND",4,24023,0.000166507103131153,"midwest"
"2725",3,1,2,0,"ND",15,24023,0.000624401611275971,"midwest"
"2726",3,2,2,0,"ND",3,24023,0.000124880316434428,"midwest"
"2727",3,3,2,0,"ND",8,24023,0.000333014206262305,"midwest"
"2728",3,4,2,0,"ND",1,24023,4.16267757827882e-05,"midwest"
"2729",3,1,3,0,"ND",14,24023,0.000582774868234992,"midwest"
"2730",3,2,3,0,"ND",8,24023,0.000333014206262305,"midwest"
"2731",3,3,3,0,"ND",4,24023,0.000166507103131153,"midwest"
"2732",3,4,3,0,"ND",0,24023,0,"midwest"
"2733",3,1,4,0,"ND",1,24023,4.16267757827882e-05,"midwest"
"2734",3,2,4,0,"ND",3,24023,0.000124880316434428,"midwest"
"2735",3,3,4,0,"ND",3,24023,0.000124880316434428,"midwest"
"2736",3,4,4,0,"ND",1,24023,4.16267757827882e-05,"midwest"
"2737",1,1,1,1,"ND",292,24023,0.0121550178155303,"midwest"
"2738",1,2,1,1,"ND",169,24023,0.00703492481261492,"midwest"
"2739",1,3,1,1,"ND",378,24023,0.0157349202781916,"midwest"
"2740",1,4,1,1,"ND",1210,24023,0.0503683984279633,"midwest"
"2741",1,1,2,1,"ND",447,24023,0.0186071675270796,"midwest"
"2742",1,2,2,1,"ND",892,24023,0.0371310822665691,"midwest"
"2743",1,3,2,1,"ND",1188,24023,0.0494526065886021,"midwest"
"2744",1,4,2,1,"ND",902,24023,0.0375473499298096,"midwest"
"2745",1,1,3,1,"ND",1038,24023,0.0432085916399956,"midwest"
"2746",1,2,3,1,"ND",1416,24023,0.0589435137808323,"midwest"
"2747",1,3,3,1,"ND",1245,24023,0.0518253333866596,"midwest"
"2748",1,4,3,1,"ND",709,24023,0.0295133832842112,"midwest"
"2749",1,1,4,1,"ND",301,24023,0.0125296590849757,"midwest"
"2750",1,2,4,1,"ND",802,24023,0.0333846732974052,"midwest"
"2751",1,3,4,1,"ND",737,24023,0.0306789334863424,"midwest"
"2752",1,4,4,1,"ND",249,24023,0.010365067049861,"midwest"
"2753",2,1,1,1,"ND",4,24023,0.000166507103131153,"midwest"
"2754",2,2,1,1,"ND",0,24023,0,"midwest"
"2755",2,3,1,1,"ND",0,24023,0,"midwest"
"2756",2,4,1,1,"ND",1,24023,4.16267757827882e-05,"midwest"
"2757",2,1,2,1,"ND",5,24023,0.000208133875275962,"midwest"
"2758",2,2,2,1,"ND",0,24023,0,"midwest"
"2759",2,3,2,1,"ND",0,24023,0,"midwest"
"2760",2,4,2,1,"ND",0,24023,0,"midwest"
"2761",2,1,3,1,"ND",8,24023,0.000333014206262305,"midwest"
"2762",2,2,3,1,"ND",3,24023,0.000124880316434428,"midwest"
"2763",2,3,3,1,"ND",1,24023,4.16267757827882e-05,"midwest"
"2764",2,4,3,1,"ND",0,24023,0,"midwest"
"2765",2,1,4,1,"ND",2,24023,8.32535515655763e-05,"midwest"
"2766",2,2,4,1,"ND",3,24023,0.000124880316434428,"midwest"
"2767",2,3,4,1,"ND",0,24023,0,"midwest"
"2768",2,4,4,1,"ND",0,24023,0,"midwest"
"2769",3,1,1,1,"ND",12,24023,0.000499521265737712,"midwest"
"2770",3,2,1,1,"ND",7,24023,0.000291387434117496,"midwest"
"2771",3,3,1,1,"ND",7,24023,0.000291387434117496,"midwest"
"2772",3,4,1,1,"ND",0,24023,0,"midwest"
"2773",3,1,2,1,"ND",5,24023,0.000208133875275962,"midwest"
"2774",3,2,2,1,"ND",4,24023,0.000166507103131153,"midwest"
"2775",3,3,2,1,"ND",9,24023,0.000374640978407115,"midwest"
"2776",3,4,2,1,"ND",1,24023,4.16267757827882e-05,"midwest"
"2777",3,1,3,1,"ND",16,24023,0.000666028412524611,"midwest"
"2778",3,2,3,1,"ND",11,24023,0.000457894522696733,"midwest"
"2779",3,3,3,1,"ND",2,24023,8.32535515655763e-05,"midwest"
"2780",3,4,3,1,"ND",1,24023,4.16267757827882e-05,"midwest"
"2781",3,1,4,1,"ND",7,24023,0.000291387434117496,"midwest"
"2782",3,2,4,1,"ND",8,24023,0.000333014206262305,"midwest"
"2783",3,3,4,1,"ND",3,24023,0.000124880316434428,"midwest"
"2784",3,4,4,1,"ND",0,24023,0,"midwest"
"2785",1,1,1,0,"NE",819,61437,0.0133307287469506,"midwest"
"2786",1,2,1,0,"NE",590,61437,0.00960333365947008,"midwest"
"2787",1,3,1,0,"NE",817,61437,0.0132981752976775,"midwest"
"2788",1,4,1,0,"NE",1779,61437,0.0289564915001392,"midwest"
"2789",1,1,2,0,"NE",1497,61437,0.0243664234876633,"midwest"
"2790",1,2,2,0,"NE",2951,61437,0.0480329431593418,"midwest"
"2791",1,3,2,0,"NE",3183,61437,0.0518091693520546,"midwest"
"2792",1,4,2,0,"NE",2185,61437,0.0355648882687092,"midwest"
"2793",1,1,3,0,"NE",2410,61437,0.0392271764576435,"midwest"
"2794",1,2,3,0,"NE",3117,61437,0.0507348999381065,"midwest"
"2795",1,3,3,0,"NE",2806,61437,0.0456728041172028,"midwest"
"2796",1,4,3,0,"NE",785,61437,0.0127773163840175,"midwest"
"2797",1,1,4,0,"NE",714,61437,0.0116216614842415,"midwest"
"2798",1,2,4,0,"NE",1911,61437,0.0311050340533257,"midwest"
"2799",1,3,4,0,"NE",2258,61437,0.0367530956864357,"midwest"
"2800",1,4,4,0,"NE",586,61437,0.00953822582960129,"midwest"
"2801",2,1,1,0,"NE",44,61437,0.000716180831659585,"midwest"
"2802",2,2,1,0,"NE",44,61437,0.000716180831659585,"midwest"
"2803",2,3,1,0,"NE",33,61437,0.000537135580088943,"midwest"
"2804",2,4,1,0,"NE",32,61437,0.000520858739037067,"midwest"
"2805",2,1,2,0,"NE",41,61437,0.000667350308503956,"midwest"
"2806",2,2,2,0,"NE",80,61437,0.00130214693490416,"midwest"
"2807",2,3,2,0,"NE",47,61437,0.000765011296607554,"midwest"
"2808",2,4,2,0,"NE",13,61437,0.000211598875466734,"midwest"
"2809",2,1,3,0,"NE",55,61437,0.000895226025022566,"midwest"
"2810",2,2,3,0,"NE",82,61437,0.00133470061700791,"midwest"
"2811",2,3,3,0,"NE",59,61437,0.000960333331022412,"midwest"
"2812",2,4,3,0,"NE",4,61437,6.51073423796333e-05,"midwest"
"2813",2,1,4,0,"NE",14,61437,0.000227875716518611,"midwest"
"2814",2,2,4,0,"NE",31,61437,0.000504581956192851,"midwest"
"2815",2,3,4,0,"NE",34,61437,0.00055341242114082,"midwest"
"2816",2,4,4,0,"NE",6,61437,9.76610172074288e-05,"midwest"
"2817",3,1,1,0,"NE",82,61437,0.00133470061700791,"midwest"
"2818",3,2,1,0,"NE",108,61437,0.00175789836794138,"midwest"
"2819",3,3,1,0,"NE",52,61437,0.000846395501866937,"midwest"
"2820",3,4,1,0,"NE",37,61437,0.000602242944296449,"midwest"
"2821",3,1,2,0,"NE",74,61437,0.0012044858885929,"midwest"
"2822",3,2,2,0,"NE",74,61437,0.0012044858885929,"midwest"
"2823",3,3,2,0,"NE",31,61437,0.000504581956192851,"midwest"
"2824",3,4,2,0,"NE",10,61437,0.00016276836686302,"midwest"
"2825",3,1,3,0,"NE",78,61437,0.00126959325280041,"midwest"
"2826",3,2,3,0,"NE",50,61437,0.000813841819763184,"midwest"
"2827",3,3,3,0,"NE",24,61437,0.000390644068829715,"midwest"
"2828",3,4,3,0,"NE",3,61437,4.88305086037144e-05,"midwest"
"2829",3,1,4,0,"NE",8,61437,0.000130214684759267,"midwest"
"2830",3,2,4,0,"NE",22,61437,0.000358090415829793,"midwest"
"2831",3,3,4,0,"NE",6,61437,9.76610172074288e-05,"midwest"
"2832",3,4,4,0,"NE",1,61437,1.62768355949083e-05,"midwest"
"2833",1,1,1,1,"NE",623,61437,0.0101404692977667,"midwest"
"2834",1,2,1,1,"NE",370,61437,0.00602242955937982,"midwest"
"2835",1,3,1,1,"NE",686,61437,0.0111659094691277,"midwest"
"2836",1,4,1,1,"NE",1932,61437,0.031446848064661,"midwest"
"2837",1,1,2,1,"NE",1166,61437,0.0189787913113832,"midwest"
"2838",1,2,2,1,"NE",2401,61437,0.0390806831419468,"midwest"
"2839",1,3,2,1,"NE",3261,61437,0.0530787631869316,"midwest"
"2840",1,4,2,1,"NE",3180,61437,0.0517603382468224,"midwest"
"2841",1,1,3,1,"NE",2620,61437,0.0426453128457069,"midwest"
"2842",1,2,3,1,"NE",3481,61437,0.0566596686840057,"midwest"
"2843",1,3,3,1,"NE",3155,61437,0.0513534173369408,"midwest"
"2844",1,4,3,1,"NE",1674,61437,0.0272474233061075,"midwest"
"2845",1,1,4,1,"NE",945,61437,0.0153816100209951,"midwest"
"2846",1,2,4,1,"NE",2202,61437,0.0358415953814983,"midwest"
"2847",1,3,4,1,"NE",2015,61437,0.0327978245913982,"midwest"
"2848",1,4,4,1,"NE",668,61437,0.0108729265630245,"midwest"
"2849",2,1,1,1,"NE",38,61437,0.000618519785348326,"midwest"
"2850",2,2,1,1,"NE",30,61437,0.000488305115140975,"midwest"
"2851",2,3,1,1,"NE",40,61437,0.000651073467452079,"midwest"
"2852",2,4,1,1,"NE",45,61437,0.000732457614503801,"midwest"
"2853",2,1,2,1,"NE",75,61437,0.00122076272964478,"midwest"
"2854",2,2,2,1,"NE",75,61437,0.00122076272964478,"midwest"
"2855",2,3,2,1,"NE",69,61437,0.00112310168333352,"midwest"
"2856",2,4,2,1,"NE",26,61437,0.000423197750933468,"midwest"
"2857",2,1,3,1,"NE",77,61437,0.00125331641174853,"midwest"
"2858",2,2,3,1,"NE",103,61437,0.001676514162682,"midwest"
"2859",2,3,3,1,"NE",61,61437,0.000992887071333826,"midwest"
"2860",2,4,3,1,"NE",12,61437,0.000195322034414858,"midwest"
"2861",2,1,4,1,"NE",22,61437,0.000358090415829793,"midwest"
"2862",2,2,4,1,"NE",32,61437,0.000520858739037067,"midwest"
"2863",2,3,4,1,"NE",21,61437,0.000341813574777916,"midwest"
"2864",2,4,4,1,"NE",2,61437,3.25536711898167e-05,"midwest"
"2865",3,1,1,1,"NE",62,61437,0.0010091639123857,"midwest"
"2866",3,2,1,1,"NE",70,61437,0.00113937852438539,"midwest"
"2867",3,3,1,1,"NE",56,61437,0.000911502866074443,"midwest"
"2868",3,4,1,1,"NE",41,61437,0.000667350308503956,"midwest"
"2869",3,1,2,1,"NE",52,61437,0.000846395501866937,"midwest"
"2870",3,2,2,1,"NE",71,61437,0.00115565536543727,"midwest"
"2871",3,3,2,1,"NE",47,61437,0.000765011296607554,"midwest"
"2872",3,4,2,1,"NE",10,61437,0.00016276836686302,"midwest"
"2873",3,1,3,1,"NE",76,61437,0.00123703957069665,"midwest"
"2874",3,2,3,1,"NE",72,61437,0.00117193220648915,"midwest"
"2875",3,3,3,1,"NE",30,61437,0.000488305115140975,"midwest"
"2876",3,4,3,1,"NE",2,61437,3.25536711898167e-05,"midwest"
"2877",3,1,4,1,"NE",16,61437,0.000260429369518533,"midwest"
"2878",3,2,4,1,"NE",21,61437,0.000341813574777916,"midwest"
"2879",3,3,4,1,"NE",12,61437,0.000195322034414858,"midwest"
"2880",3,4,4,1,"NE",5,61437,8.13841834315099e-05,"midwest"
"2881",1,1,1,0,"NH",766,45353,0.0168897323310375,"northeast"
"2882",1,2,1,0,"NH",704,45353,0.0155226774513721,"northeast"
"2883",1,3,1,0,"NH",830,45353,0.0183008834719658,"northeast"
"2884",1,4,1,0,"NH",906,45353,0.0199766270816326,"northeast"
"2885",1,1,2,0,"NH",1237,45353,0.0272749327123165,"northeast"
"2886",1,2,2,0,"NH",2376,45353,0.0523890368640423,"northeast"
"2887",1,3,2,0,"NH",1966,45353,0.0433488413691521,"northeast"
"2888",1,4,2,0,"NH",922,45353,0.0203294157981873,"northeast"
"2889",1,1,3,0,"NH",1262,45353,0.0278261639177799,"northeast"
"2890",1,2,3,0,"NH",2003,45353,0.044164665043354,"northeast"
"2891",1,3,3,0,"NH",2028,45353,0.0447158962488174,"northeast"
"2892",1,4,3,0,"NH",661,45353,0.0145745594054461,"northeast"
"2893",1,1,4,0,"NH",572,45353,0.0126121751964092,"northeast"
"2894",1,2,4,0,"NH",1881,45353,0.0414746552705765,"northeast"
"2895",1,3,4,0,"NH",2512,45353,0.0553877353668213,"northeast"
"2896",1,4,4,0,"NH",931,45353,0.0205278601497412,"northeast"
"2897",2,1,1,0,"NH",12,45353,0.000264591100858524,"northeast"
"2898",2,2,1,0,"NH",9,45353,0.000198443318367936,"northeast"
"2899",2,3,1,0,"NH",5,45353,0.000110246292024385,"northeast"
"2900",2,4,1,0,"NH",2,45353,4.40985168097541e-05,"northeast"
"2901",2,1,2,0,"NH",13,45353,0.000286640366539359,"northeast"
"2902",2,2,2,0,"NH",10,45353,0.00022049258404877,"northeast"
"2903",2,3,2,0,"NH",4,45353,8.81970336195081e-05,"northeast"
"2904",2,4,2,0,"NH",3,45353,6.61477752146311e-05,"northeast"
"2905",2,1,3,0,"NH",11,45353,0.00024254183517769,"northeast"
"2906",2,2,3,0,"NH",15,45353,0.000330738868797198,"northeast"
"2907",2,3,3,0,"NH",10,45353,0.00022049258404877,"northeast"
"2908",2,4,3,0,"NH",2,45353,4.40985168097541e-05,"northeast"
"2909",2,1,4,0,"NH",6,45353,0.000132295550429262,"northeast"
"2910",2,2,4,0,"NH",16,45353,0.000352788134478033,"northeast"
"2911",2,3,4,0,"NH",10,45353,0.00022049258404877,"northeast"
"2912",2,4,4,0,"NH",1,45353,2.2049258404877e-05,"northeast"
"2913",3,1,1,0,"NH",25,45353,0.000551231438294053,"northeast"
"2914",3,2,1,0,"NH",13,45353,0.000286640366539359,"northeast"
"2915",3,3,1,0,"NH",9,45353,0.000198443318367936,"northeast"
"2916",3,4,1,0,"NH",4,45353,8.81970336195081e-05,"northeast"
"2917",3,1,2,0,"NH",19,45353,0.000418935902416706,"northeast"
"2918",3,2,2,0,"NH",10,45353,0.00022049258404877,"northeast"
"2919",3,3,2,0,"NH",12,45353,0.000264591100858524,"northeast"
"2920",3,4,2,0,"NH",0,45353,0,"northeast"
"2921",3,1,3,0,"NH",21,45353,0.000463034404674545,"northeast"
"2922",3,2,3,0,"NH",21,45353,0.000463034404674545,"northeast"
"2923",3,3,3,0,"NH",13,45353,0.000286640366539359,"northeast"
"2924",3,4,3,0,"NH",1,45353,2.2049258404877e-05,"northeast"
"2925",3,1,4,0,"NH",3,45353,6.61477752146311e-05,"northeast"
